1.102182119232617911e-16 1.800000000000000044e+00 0.000000000000000000e+00 1.800000000000000044e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.163414459189985682e-16 1.900000000000000133e+00 0.000000000000000000e+00 1.900000000000000133e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.224646799147353207e-16 2.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.285879139104720978e-16 2.100000000000000089e+00 0.000000000000000000e+00 2.100000000000000089e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.347111479062088750e-16 2.200000000000000178e+00 0.000000000000000000e+00 2.200000000000000178e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.408343819019456275e-16 2.300000000000000266e+00 0.000000000000000000e+00 2.300000000000000266e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.469576158976824046e-16 2.400000000000000355e+00 0.000000000000000000e+00 2.400000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.530808498934191571e-16 2.500000000000000000e+00 0.000000000000000000e+00 2.500000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.592040838891559342e-16 2.600000000000000089e+00 0.000000000000000000e+00 2.600000000000000089e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.653273178848926867e-16 2.700000000000000178e+00 0.000000000000000000e+00 2.700000000000000178e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.714505518806294638e-16 2.800000000000000266e+00 0.000000000000000000e+00 2.800000000000000266e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.775737858763662409e-16 2.900000000000000355e+00 0.000000000000000000e+00 2.900000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.836970198721029688e-16 3.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.898202538678397459e-16 3.100000000000000089e+00 0.000000000000000000e+00 3.100000000000000089e+00 0.000000000000000000e+00 3.130495168499705549e+00
1.959434878635765230e-16 3.200000000000000178e+00 0.000000000000000000e+00 3.200000000000000178e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.020667218593133001e-16 3.300000000000000266e+00 0.000000000000000000e+00 3.300000000000000266e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.081899558550500773e-16 3.400000000000000355e+00 0.000000000000000000e+00 3.400000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.143131898507868051e-16 3.500000000000000000e+00 0.000000000000000000e+00 3.500000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.204364238465235822e-16 3.600000000000000089e+00 0.000000000000000000e+00 3.600000000000000089e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.265596578422603594e-16 3.700000000000000178e+00 0.000000000000000000e+00 3.700000000000000178e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.326828918379971365e-16 3.800000000000000266e+00 0.000000000000000000e+00 3.800000000000000266e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.388061258337339136e-16 3.900000000000000355e+00 0.000000000000000000e+00 3.900000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.449293598294706414e-16 4.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.510525938252074186e-16 4.100000000000000533e+00 0.000000000000000000e+00 4.100000000000000533e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.571758278209441957e-16 4.200000000000000178e+00 0.000000000000000000e+00 4.200000000000000178e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.632990618166809235e-16 4.299999999999999822e+00 0.000000000000000000e+00 4.299999999999999822e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.694222958124177500e-16 4.400000000000000355e+00 0.000000000000000000e+00 4.400000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
2.755455298081544778e-16 4.500000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-4.995834721974008567e-03 4.599833416646829320e+00 1.000000000000005329e-01 4.600000000000000533e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.993342215875808579e-02 4.698669330795061327e+00 2.000000000000001776e-01 4.700000000000000178e+00 1.000000000000000000e+00 3.130495168499705549e+00
-4.466351087439394962e-02 4.795520206661340268e+00 3.000000000000007105e-01 4.800000000000000711e+00 1.000000000000000000e+00 3.130495168499705549e+00
-7.893900599711481392e-02 4.889418342308650800e+00 4.000000000000003553e-01 4.900000000000000355e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.224174381096269359e-01 4.979425538604203005e+00 5.000000000000000000e-01 5.000000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.746643850903216999e-01 5.064642473395036149e+00 6.000000000000005329e-01 5.100000000000000533e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.351578127155115328e-01 5.144217687237691017e+00 7.000000000000001776e-01 5.200000000000000178e+00 1.000000000000000000e+00 3.130495168499705549e+00
-3.032932906528348349e-01 5.217356090899523124e+00 8.000000000000007105e-01 5.300000000000000711e+00 1.000000000000000000e+00 3.130495168499705549e+00
-3.783900317293354965e-01 5.283326909627483303e+00 9.000000000000003553e-01 5.400000000000000355e+00 1.000000000000000000e+00 3.130495168499705549e+00
-4.596976941318600129e-01 5.341470984807896727e+00 1.000000000000000000e+00 5.500000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-5.464038785744228521e-01 5.391207360061435416e+00 1.100000000000000533e+00 5.600000000000000533e+00 1.000000000000000000e+00 3.130495168499705549e+00
-6.376422455233262676e-01 5.432039085967225844e+00 1.200000000000000178e+00 5.700000000000000178e+00 1.000000000000000000e+00 3.130495168499705549e+00
-7.325011713754129294e-01 5.463558185417193513e+00 1.300000000000000711e+00 5.800000000000000711e+00 1.000000000000000000e+00 3.130495168499705549e+00
-8.300328570997591582e-01 5.485449729988459922e+00 1.400000000000000355e+00 5.900000000000000355e+00 1.000000000000000000e+00 3.130495168499705549e+00
-9.292627983322968577e-01 5.497494986604055001e+00 1.500000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.029203673205103531e+00 5.500000000000000000e+00 1.570796326794896558e+00 6.100000000000000533e+00 0.000000000000000000e+00 3.223946922756038447e+00
-1.129203673205103176e+00 5.500000000000000000e+00 1.570796326794896558e+00 6.200000000000000178e+00 0.000000000000000000e+00 3.543946922756036955e+00
-1.229203673205103708e+00 5.500000000000000000e+00 1.570796326794896558e+00 6.300000000000000711e+00 0.000000000000000000e+00 3.863946922756039015e+00
-1.329203673205103353e+00 5.500000000000000000e+00 1.570796326794896558e+00 6.400000000000000355e+00 0.000000000000000000e+00 3.677043414243373221e+00
-1.429203673205102998e+00 5.500000000000000000e+00 1.570796326794896558e+00 6.500000000000000000e+00 0.000000000000000000e+00 3.357043414243374713e+00
-1.529199522301288861e+00 5.499573603041504555e+00 1.600000000000000533e+00 6.600000000000000533e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.628844494295524470e+00 5.491664810452468792e+00 1.700000000000000178e+00 6.700000000000000178e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.727202094693087275e+00 5.473847630878195147e+00 1.800000000000000711e+00 6.800000000000000711e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.823289566863503408e+00 5.446300087687414582e+00 1.900000000000000355e+00 6.900000000000000355e+00 1.000000000000000000e+00 3.130495168499705549e+00
-1.916146836547142351e+00 5.409297426825681931e+00 2.000000000000000000e+00 7.000000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.004846104599857792e+00 5.363209366648873377e+00 2.100000000000000533e+00 7.100000000000000533e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.088501117255345374e+00 5.308496403819590093e+00 2.200000000000000178e+00 7.200000000000000178e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.166276021279824437e+00 5.245705212176719812e+00 2.300000000000000711e+00 7.300000000000000711e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.237393715541245331e+00 5.175463180551150622e+00 2.400000000000000355e+00 7.400000000000000355e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.301143615546933141e+00 5.098472144103956438e+00 2.500000000000000000e+00 7.500000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.356888753368946876e+00 5.015501371821463827e+00 2.600000000000000533e+00 7.600000000000000533e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.404072142017060987e+00 4.927379880233829113e+00 2.700000000000000178e+00 7.700000000000000178e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.442222340668657843e+00 4.834988150155904663e+00 2.800000000000000711e+00 7.800000000000000711e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.470958165149589991e+00 4.739249329213981454e+00 2.900000000000000355e+00 7.900000000000000355e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.489992496600444749e+00 4.641120008059867352e+00 3.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.499135150273279038e+00 4.541580662433291060e+00 3.099999999999999645e+00 8.099999999999999645e+00 1.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 4.441592653589792050e+00 3.141592653589793116e+00 8.200000000000001066e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 4.341592653589792405e+00 3.141592653589793116e+00 8.300000000000000711e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 4.241592653589792761e+00 3.141592653589793116e+00 8.400000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 4.141592653589793116e+00 3.141592653589793116e+00 8.500000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 4.041592653589793471e+00 3.141592653589793116e+00 8.599999999999999645e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 3.941592653589792050e+00 3.141592653589793116e+00 8.700000000000001066e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 3.841592653589792405e+00 3.141592653589793116e+00 8.800000000000000711e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 3.741592653589792761e+00 3.141592653589793116e+00 8.900000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.499999999999999556e+00 3.641592653589793116e+00 3.141592653589793116e+00 9.000000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.541592653589793471e+00 3.141592653589793116e+00 9.099999999999999645e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.441592653589792050e+00 3.141592653589793116e+00 9.200000000000001066e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.341592653589792405e+00 3.141592653589793116e+00 9.300000000000000711e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.241592653589792761e+00 3.141592653589793116e+00 9.400000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.141592653589793116e+00 3.141592653589793116e+00 9.500000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.041592653589791695e+00 3.141592653589793116e+00 9.600000000000001421e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.941592653589792050e+00 3.141592653589793116e+00 9.700000000000001066e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.841592653589792405e+00 3.141592653589793116e+00 9.800000000000000711e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.741592653589792761e+00 3.141592653589793116e+00 9.900000000000000355e+00 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.641592653589793116e+00 3.141592653589793116e+00 1.000000000000000000e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.541592653589791695e+00 3.141592653589793116e+00 1.010000000000000142e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.441592653589792050e+00 3.141592653589793116e+00 1.020000000000000107e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.341592653589792405e+00 3.141592653589793116e+00 1.030000000000000071e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.241592653589792761e+00 3.141592653589793116e+00 1.040000000000000036e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.141592653589793116e+00 3.141592653589793116e+00 1.050000000000000000e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.041592653589791695e+00 3.141592653589793116e+00 1.060000000000000142e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.941592653589792272e+00 3.141592653589793116e+00 1.070000000000000107e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.841592653589792627e+00 3.141592653589793116e+00 1.080000000000000071e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.741592653589792983e+00 3.141592653589793116e+00 1.090000000000000036e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.641592653589793338e+00 3.141592653589793116e+00 1.100000000000000000e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.541592653589791917e+00 3.141592653589793116e+00 1.110000000000000142e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.441592653589792272e+00 3.141592653589793116e+00 1.120000000000000107e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.341592653589792627e+00 3.141592653589793116e+00 1.130000000000000071e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.241592653589792983e+00 3.141592653589793116e+00 1.140000000000000036e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.141592653589793338e+00 3.141592653589793116e+00 1.150000000000000000e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.041592653589791917e+00 3.141592653589793116e+00 1.160000000000000142e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 9.415926535897921612e-01 3.141592653589793116e+00 1.170000000000000107e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 8.415926535897925165e-01 3.141592653589793116e+00 1.180000000000000071e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 7.415926535897928717e-01 3.141592653589793116e+00 1.190000000000000036e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 6.415926535897932270e-01 3.141592653589793116e+00 1.200000000000000000e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 5.415926535897918059e-01 3.141592653589793116e+00 1.210000000000000142e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 4.415926535897922167e-01 3.141592653589793116e+00 1.220000000000000107e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 3.415926535897925720e-01 3.141592653589793116e+00 1.230000000000000071e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 2.415926535897929273e-01 3.141592653589793116e+00 1.240000000000000036e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 1.415926535897932825e-01 3.141592653589793116e+00 1.250000000000000000e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.500000000000000000e+00 4.159265358979184757e-02 3.141592653589793116e+00 1.260000000000000142e+01 0.000000000000000000e+00 3.130495168499705549e+00
-2.498294775794752898e+00 -5.837414342758091845e-02 3.200000000000001066e+00 1.270000000000000107e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.487479769908864657e+00 -1.577456941432492099e-01 3.300000000000000711e+00 1.280000000000000071e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.466798192579460647e+00 -2.555411020268317235e-01 3.400000000000000355e+00 1.290000000000000036e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.436456687290796452e+00 -3.507832276896197254e-01 3.500000000000000000e+00 1.300000000000000000e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.396758416334146435e+00 -4.425204432948535715e-01 3.600000000000001421e+00 1.310000000000000142e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.348100031710407709e+00 -5.298361409084940687e-01 3.700000000000001066e+00 1.320000000000000107e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.290967711914416505e+00 -6.118578909427195844e-01 3.800000000000000711e+00 1.330000000000000071e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.225932304200139988e+00 -6.877661591839742128e-01 3.900000000000000355e+00 1.340000000000000036e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.153643620863611829e+00 -7.568024953079283135e-01 4.000000000000000000e+00 1.350000000000000000e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.074823946533267627e+00 -8.182771110644110335e-01 4.100000000000001421e+00 1.360000000000000142e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.990260821340698705e+00 -8.715757724135885232e-01 4.200000000000001066e+00 1.370000000000000107e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.900799172079974619e+00 -9.161659367494551232e-01 4.300000000000000711e+00 1.380000000000000071e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.807332869978419243e+00 -9.516020738895160092e-01 4.400000000000000355e+00 1.390000000000000036e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.710795799430779640e+00 -9.775301176650968982e-01 4.500000000000000000e+00 1.400000000000000000e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.612152526935052954e+00 -9.936910036334646312e-01 4.600000000000001421e+00 1.410000000000000142e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.512388663462889582e+00 -9.999232575641009424e-01 4.700000000000001066e+00 1.420000000000000107e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.412388980384688963e+00 -9.999999999999998890e-01 4.712388980384689674e+00 1.430000000000000071e+01 0.000000000000000000e+00 3.410850431268700689e+00
-1.312388980384689319e+00 -9.999999999999998890e-01 4.712388980384689674e+00 1.440000000000000036e+01 0.000000000000000000e+00 3.730850431268699641e+00
-1.212388980384689674e+00 -9.999999999999998890e-01 4.712388980384689674e+00 1.450000000000000000e+01 0.000000000000000000e+00 3.810139905730712595e+00
-1.112388980384688253e+00 -9.999999999999998890e-01 4.712388980384689674e+00 1.460000000000000142e+01 0.000000000000000000e+00 3.490139905730707870e+00
-1.012388980384688608e+00 -9.999999999999998890e-01 4.712388980384689674e+00 1.470000000000000107e+01 0.000000000000000000e+00 3.170139905730708918e+00
-9.125010165605528245e-01 -9.961646088358405704e-01 4.800000000000000711e+00 1.480000000000000071e+01 1.000000000000000000e+00 3.130495168499705549e+00
-8.134876305774242367e-01 -9.824526126243324775e-01 4.900000000000000355e+00 1.490000000000000036e+01 1.000000000000000000e+00 3.130495168499705549e+00
-7.163378145367738092e-01 -9.589242746631385650e-01 5.000000000000000000e+00 1.500000000000000000e+01 1.000000000000000000e+00 3.130495168499705549e+00
-6.220222572870180988e-01 -9.258146823277320081e-01 5.100000000000001421e+00 1.510000000000000142e+01 1.000000000000000000e+00 3.130495168499705549e+00
-5.314833286996221151e-01 -8.834546557201528039e-01 5.200000000000001066e+00 1.520000000000000107e+01 1.000000000000000000e+00 3.130495168499705549e+00
-4.456256638208385135e-01 -8.322674422239009218e-01 5.300000000000000711e+00 1.530000000000000071e+01 1.000000000000000000e+00 3.130495168499705549e+00
-3.653071240573653733e-01 -7.727644875559871451e-01 5.400000000000000355e+00 1.540000000000000036e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.913302257087400648e-01 -7.055403255703920351e-01 5.500000000000000000e+00 1.550000000000000000e+01 1.000000000000000000e+00 3.130495168499705549e+00
-2.244341214897494219e-01 -6.312666378723204019e-01 5.600000000000001421e+00 1.560000000000000142e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.652872151608395790e-01 -5.506855425976366902e-01 5.700000000000001066e+00 1.570000000000000107e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.144804830586805544e-01 -4.646021794137564775e-01 5.800000000000000711e+00 1.580000000000000071e+01 1.000000000000000000e+00 3.130495168499705549e+00
-7.252156925596422998e-02 -3.738766648302358497e-01 5.900000000000000355e+00 1.590000000000000036e+01 1.000000000000000000e+00 3.130495168499705549e+00
-3.982971334963393562e-02 -2.794154981989258602e-01 6.000000000000000000e+00 1.600000000000000000e+01 1.000000000000000000e+00 3.130495168499705549e+00
-1.673156155741529691e-02 -1.821625042720942389e-01 6.100000000000001421e+00 1.610000000000000142e+01 1.000000000000000000e+00 3.130495168499705549e+00
-3.457902976782728163e-03 -8.308940281749732648e-02 6.199999999999999289e+00 1.619999999999999929e+01 1.000000000000000000e+00 3.130495168499705549e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.130495168499705549e+00
