-5.894659028634503484e+05,-4.477471165694584139e+06
-5.894658555236284155e+05,-4.477471076799750328e+06
-5.894658081838063663e+05,-4.477470987904916517e+06
-5.894657608439844334e+05,-4.477470899010082707e+06
-5.894657815547919599e+05,-4.477470826799660921e+06
-5.894658607270062203e+05,-4.477470764902977273e+06
-5.894659299917268800e+05,-4.477470691991593689e+06
-5.894660014304092620e+05,-4.477470621081138961e+06
-5.894660677723072004e+05,-4.477470545688188635e+06
-5.894661130016939715e+05,-4.477470456869524904e+06
-5.894661071993248770e+05,-4.477470359640955925e+06
-5.894660834214428905e+05,-4.477470261881902814e+06
-5.894660580688018817e+05,-4.477470164441484027e+06
-5.894661041356122587e+05,-4.477470075954753906e+06
-5.894661528026411543e+05,-4.477469987779527903e+06
-5.894662009539096616e+05,-4.477469899331281893e+06
-5.894662465099445544e+05,-4.477469809509246610e+06
-5.894662920659795636e+05,-4.477469719687212259e+06
-5.894663191339110490e+05,-4.477469623254887760e+06
-5.894663417698042467e+05,-4.477469525270246901e+06
-5.894663928008405492e+05,-4.477469438441774808e+06
-5.894664438318769680e+05,-4.477469351613302715e+06
-5.894664948629133869e+05,-4.477469264784830622e+06
-5.894665458939498058e+05,-4.477469177956358530e+06
-5.894665973471170291e+05,-4.477469091381003149e+06
-5.894666498978981981e+05,-4.477469005463801324e+06
-5.894667024486793671e+05,-4.477468919546598569e+06
-5.894667549994605361e+05,-4.477468833629396744e+06
-5.894668075502417050e+05,-4.477468747712193988e+06
-5.894668601010229904e+05,-4.477468661794992164e+06
-5.894669104704910424e+05,-4.477468574601056054e+06
-5.894669596501524793e+05,-4.477468486710719764e+06
-5.894670088298140327e+05,-4.477468398820383474e+06
-5.894670580094754696e+05,-4.477468310930048116e+06
-5.894671071891369065e+05,-4.477468223039711826e+06
-5.894671563687983435e+05,-4.477468135149375536e+06
-5.894672055484597804e+05,-4.477468047259040177e+06
-5.894672547281213338e+05,-4.477467959368703887e+06
-5.894672821293981979e+05,-4.477467862543258816e+06
-5.894673088486493798e+05,-4.477467765437996946e+06
-5.894673355679004453e+05,-4.477467668332735077e+06
